date,BAJAJ-AUTO,BEL,BHARTIARTL,M&M,TRENT
2024-01-12 05:30:00,0.45560107247156645,0.318247126436781,0.1632443531827512,0.05662156888252823,0.559977660142783
2024-01-15 05:30:00,0.4616112988268575,0.35524425287356287,0.19139738463201095,0.06384155066996144,0.5508231751736217
2024-01-16 05:30:00,0.4540063192097976,0.3419540229885054,0.18437263590186936,0.05395472876284546,0.5376135204701102
2024-01-17 05:30:00,0.4284902670214972,0.3336925287356318,0.17286285529017587,0.03922206322362354,0.5287504249429382
2024-01-18 05:30:00,0.412074275633165,0.3520114942528729,0.1748081703231379,0.05193833745284149,0.5306444563158683
2024-01-19 05:30:00,0.4226295487844971,0.37823275862068906,0.21582189560142595,0.07685052686353466,0.5589577970958208
2024-01-20 05:30:00,0.41437670065484355,0.3893678160919536,0.21447098238409112,0.05522310394171859,0.5504832208246344
2024-01-23 05:30:00,0.4145262087731343,0.34410919540229834,0.2514860045390679,0.03759594119942644,0.5366665047836456
2024-01-24 05:30:00,0.4378395080186166,0.35955459770114895,0.2860153463741486,0.05899570703785484,0.5651255402845925
2024-01-25 05:30:00,0.5145172382860366,0.36278735632183845,0.25424186750243116,0.06380902822947698,0.5695206643679298
2024-01-29 05:30:00,0.5048091778050192,0.3714080459770108,0.25597103642062,0.066736047873031,0.5766111407896675
2024-01-30 05:30:00,0.5083176349809104,0.3498563218390798,0.25218847941208233,0.053954728762844795,0.48363362634160745
2024-01-31 05:30:00,0.5284812965343997,0.33548850574712574,0.26521128282719086,0.07424873162481971,0.49917439658103246
2024-02-01 05:30:00,0.5261290354732908,0.3175287356321832,0.2441370366367661,0.07398855210094823,0.5068719343402477
2024-02-02 05:30:00,0.5425649612773953,0.3261494252873556,0.2437047444072189,0.08023286067386337,0.5181632752173297
2024-02-05 05:30:00,0.5266273958675936,0.30423850574712596,0.20344753053063847,0.10807206972811079,0.47013258219610665
2024-02-06 05:30:00,0.5390166352699597,0.3153735632183903,0.22560250729493103,0.123747886041367,0.47394492739546545
2024-02-07 05:30:00,0.5353287683521193,0.30531609195402254,0.22587268993839804,0.11942240145700378,0.7519790199601784
2024-02-08 05:30:00,0.546362467481982,0.3275862068965514,0.23435642494326148,0.09659164823728239,0.8658394444174657
2024-02-09 05:30:00,0.5518643662350844,0.29777298850574674,0.21068842537555366,0.07089892025497457,0.8258219610509465
2024-02-12 05:30:00,0.5608547877483059,0.25466954022988464,0.20901329298605842,0.08003772603095993,0.8464620465251829
2024-02-13 05:30:00,0.5782874343410158,0.26867816091953967,0.20809467199827036,0.07112657733836203,0.8703559807682988
