Ticker,close,Date,high,low,month,open,volume,symbol,sector,ADANIENT,2387.25,03-10-2023,2424.9,2372,2023-10,2418,2019899,ADANIENT,Conglomerate
ADANIENT,2875.05,13-12-2023,2899.1,2805,2023-12,2860,2805832,ADANIENT,Conglomerate
ADANIENT,2894.05,14-12-2023,2932.95,2887,2023-12,2900.95,3224681,ADANIENT,Conglomerate
ADANIENT,2991.8,15-12-2023,3000,2893.9,2023-12,2912.05,4921484,ADANIENT,Conglomerate
ADANIENT,2980.6,18-12-2023,3027.75,2961.1,2023-12,2993.95,2315922,ADANIENT,Conglomerate
ADANIENT,2941.25,19-12-2023,2994.35,2915,2023-12,2988.8,1741493,ADANIENT,Conglomerate
ADANIENT,2783.85,20-12-2023,2968,2766.2,2023-12,2946,3417739,ADANIENT,Conglomerate
ADANIENT,2799.75,21-12-2023,2821.95,2725,2023-12,2750,2678577,ADANIENT,Conglomerate
ADANIENT,2808.35,22-12-2023,2847.6,2791.4,2023-12,2815.95,1513956,ADANIENT,Conglomerate
ADANIENT,2865.45,26-12-2023,2893.75,2800.1,2023-12,2817,2048484,ADANIENT,Conglomerate
ADANIENT,2843.35,27-12-2023,2894.8,2833.6,2023-12,2880.7,1698325,ADANIENT,Conglomerate
ADANIENT,2809.9,28-12-2023,2867.35,2800.1,2023-12,2855,4102912,ADANIENT,Conglomerate
ADANIENT,2848.95,29-12-2023,2863.3,2802.85,2023-12,2823.9,1507086,ADANIENT,Conglomerate
ADANIENT,2917.2,01-01-2024,2947,2842.05,2024-01,2852.3,2898619,ADANIENT,Conglomerate
ADANIENT,2932.4,02-01-2024,2948.2,2841,2024-01,2922,2671368,ADANIENT,Conglomerate
ADANIENT,3003,03-01-2024,3199,2955.6,2024-01,3047,19725411,ADANIENT,Conglomerate
ADANIENT,2998.3,04-01-2024,3044.45,2990,2024-01,3039.4,2975620,ADANIENT,Conglomerate
ADANIENT,3006.6,05-01-2024,3066.9,2981.1,2024-01,3009.95,3219949,ADANIENT,Conglomerate
ADANIENT,2963.5,08-01-2024,3027,2952.95,2024-01,3020,1849061,ADANIENT,Conglomerate
ADANIENT,3014.6,09-01-2024,3068.8,2980,2024-01,2990.7,2885706,ADANIENT,Conglomerate
ADANIENT,3098.2,10-01-2024,3112,3020.05,2024-01,3024,3590297,ADANIENT,Conglomerate
ADANIENT,3080.9,11-01-2024,3129,3065,2024-01,3120,2008103,ADANIENT,Conglomerate
ADANIENT,3104.1,12-01-2024,3125,3068.2,2024-01,3096.35,1795933,ADANIENT,Conglomerate
ADANIENT,3089.5,15-01-2024,3130,3067.45,2024-01,3127,1407007,ADANIENT,Conglomerate
ADANIENT,3056.5,16-01-2024,3104.5,3035,2024-01,3095,2515564,ADANIENT,Conglomerate
ADANIENT,2971.05,17-01-2024,3045,2946.3,2024-01,3033,2897218,ADANIENT,Conglomerate
ADANIENT,2918.9,18-01-2024,2985,2885.1,2024-01,2975.55,2552342,ADANIENT,Conglomerate
ADANIENT,2915.65,19-01-2024,2949.45,2903.05,2024-01,2945.35,2014096,ADANIENT,Conglomerate
ADANIENT,2987.9,20-01-2024,3015.85,2890.5,2024-01,2930,1878793,ADANIENT,Conglomerate
ADANIENT,2896.55,23-01-2024,3014.95,2885.5,2024-01,3014.95,1827002,ADANIENT,Conglomerate
ADANIENT,2903.45,24-01-2024,2929.1,2871.25,2024-01,2901,5807940,ADANIENT,Conglomerate
ADANIENT,2893.6,25-01-2024,2926.35,2804.4,2024-01,2903.45,2601969,ADANIENT,Conglomerate
ADANIENT,3064.65,29-01-2024,3092.7,2923.05,2024-01,2929,4402976,ADANIENT,Conglomerate
ADANIENT,3091.1,30-01-2024,3129.9,3020.9,2024-01,3081,3115506,ADANIENT,Conglomerate
ADANIENT,3142,31-01-2024,3151.7,3072.4,2024-01,3092.75,2671051,ADANIENT,Conglomerate
ADANIENT,3153.5,01-02-2024,3236.95,3083.05,2024-02,3156.9,4686595,ADANIENT,Conglomerate
ADANIENT,3157.45,02-02-2024,3208.5,3140,2024-02,3184.95,2708695,ADANIENT,Conglomerate
ADANIENT,3173.45,05-02-2024,3229.4,3151.45,2024-02,3170,2191195,ADANIENT,Conglomerate
ADANIENT,3203.75,06-02-2024,3228.2,3160,2024-02,3183.9,2078891,ADANIENT,Conglomerate
ADANIENT,3229.85,07-02-2024,3277.95,3210,2024-02,3220.05,2095911,ADANIENT,Conglomerate
ADANIENT,3168.6,08-02-2024,3245.6,3146.1,2024-02,3245.6,1679004,ADANIENT,Conglomerate
ADANIENT,3215.2,09-02-2024,3224.95,3121.2,2024-02,3184.45,1572789,ADANIENT,Conglomerate
ADANIENT,3169.75,12-02-2024,3241.95,3160,2024-02,3229,1083138,ADANIENT,Conglomerate
ADANIENT,3178.45,13-02-2024,3194,3092.05,2024-02,3180,1225207,ADANIENT,Conglomerate
ADANIENT,3207.2,14-02-2024,3255.25,3169.85,2024-02,3184,1741264,ADANIENT,Conglomerate
ADANIENT,3193.8,15-02-2024,3252.75,3184.05,2024-02,3219.85,2035204,ADANIENT,Conglomerate
ADANIENT,3223.6,16-02-2024,3252.3,3192.65,2024-02,3214,2193673,ADANIENT,Conglomerate
ADANIENT,3258.8,19-02-2024,3308.6,3235.8,2024-02,3240,1779444,ADANIENT,Conglomerate
ADANIENT,3228.6,20-02-2024,3269.8,3210.15,2024-02,3267,1467630,ADANIENT,Conglomerate
ADANIENT,3223.2,21-02-2024,3300,3205,2024-02,3238,1657021,ADANIENT,Conglomerate
ADANIENT,3263.05,22-02-2024,3274,3210.5,2024-02,3239,1138722,ADANIENT,Conglomerate
ADANIENT,3273.3,23-02-2024,3319.95,3225.1,2024-02,3263.05,1975035,ADANIENT,Conglomerate
ADANIENT,3327.75,26-02-2024,3344,3263,2024-02,3272,1695378,ADANIENT,Conglomerate
ADANIENT,3302.3,27-02-2024,3340,3273,2024-02,3339,1125570,ADANIENT,Conglomerate
ADANIENT,3219,28-02-2024,3318.8,3207.5,2024-02,3309.2,1358879,ADANIENT,Conglomerate
ADANIENT,3285.4,29-02-2024,3304.75,3205.35,2024-02,3220.05,1352988,ADANIENT,Conglomerate
ADANIENT,3318.75,01-03-2024,3346,3281.8,2024-03,3309.85,1161067,ADANIENT,Conglomerate
ADANIENT,3333.25,02-03-2024,3348.7,3321.5,2024-03,3332,119511,ADANIENT,Conglomerate
ADANIENT,3317.15,04-03-2024,3350,3310.05,2024-03,3335,1061244,ADANIENT,Conglomerate
ADANIENT,3310.2,05-03-2024,3334,3295.05,2024-03,3325.3,1190416,ADANIENT,Conglomerate
ADANIENT,3233.95,06-03-2024,3323,3183.15,2024-03,3323,1935203,ADANIENT,Conglomerate
ADANIENT,3226.55,07-03-2024,3262,3220,2024-03,3240,856328,ADANIENT,Conglomerate
ADANIENT,3207.35,11-03-2024,3259,3200,2024-03,3241.2,738851,ADANIENT,Conglomerate
ADANIENT,3122.5,12-03-2024,3222.7,3111,2024-03,3207.35,1199487,ADANIENT,Conglomerate
ADANIENT,2906.2,13-03-2024,3138.05,2850.15,2024-03,3125,3407040,ADANIENT,Conglomerate
ADANIENT,3087.45,14-03-2024,3101.2,2880,2024-03,2927.45,3759100,ADANIENT,Conglomerate
ADANIENT,3132.2,15-03-2024,3143.4,3061.25,2024-03,3111,2199094,ADANIENT,Conglomerate
ADANIENT,3111.75,18-03-2024,3124,2976.05,2024-03,3050.1,3042515,ADANIENT,Conglomerate
ADANIENT,3052.7,19-03-2024,3164.8,3041.85,2024-03,3126,1460452,ADANIENT,Conglomerate
ADANIENT,3051.45,20-03-2024,3083.2,3021.1,2024-03,3075,966481,ADANIENT,Conglomerate
ADANIENT,3066.5,21-03-2024,3107.1,3059.6,2024-03,3089.55,1175751,ADANIENT,Conglomerate
ADANIENT,3107.7,22-03-2024,3128.95,3048.05,2024-03,3066.55,951557,ADANIENT,Conglomerate
ADANIENT,3109.95,26-03-2024,3171.95,3089.1,2024-03,3100.5,937103,ADANIENT,Conglomerate
ADANIENT,3122.1,27-03-2024,3138.45,3106.25,2024-03,3115,900231,ADANIENT,Conglomerate
ADANIENT,3197.1,28-03-2024,3237,3096.75,2024-03,3134,2327053,ADANIENT,Conglomerate
ADANIENT,3252.1,01-04-2024,3291.8,3207.85,2024-04,3230.2,1292646,ADANIENT,Conglomerate
ADANIENT,3268.75,02-04-2024,3285,3240,2024-04,3258.95,868829,ADANIENT,Conglomerate
ADANIENT,3233.45,03-04-2024,3260.15,3222,2024-04,3250,1153109,ADANIENT,Conglomerate
ADANIENT,3210.8,04-04-2024,3273,3201.7,2024-04,3250,1403826,ADANIENT,Conglomerate
ADANIENT,3224.8,05-04-2024,3234,3178.95,2024-04,3211.1,755607,ADANIENT,Conglomerate
ADANIENT,3224.55,08-04-2024,3243.5,3197.2,2024-04,3240.95,577440,ADANIENT,Conglomerate
ADANIENT,3198.45,09-04-2024,3251,3185,2024-04,3240.7,833679,ADANIENT,Conglomerate
ADANIENT,3242,10-04-2024,3254.6,3192.5,2024-04,3200,1441138,ADANIENT,Conglomerate
ADANIENT,3209.9,12-04-2024,3247.5,3205.3,2024-04,3210,705173,ADANIENT,Conglomerate
ADANIENT,3147.45,15-04-2024,3180.3,3103.2,2024-04,3150,1035378,ADANIENT,Conglomerate
ADANIENT,3106.4,16-04-2024,3149.2,3100,2024-04,3101,1134184,ADANIENT,Conglomerate
ADANIENT,3019.3,18-04-2024,3145,3008.3,2024-04,3125.15,1703646,ADANIENT,Conglomerate
ADANIENT,3026.95,19-04-2024,3057.05,2962.5,2024-04,3000,1727317,ADANIENT,Conglomerate
ADANIENT,3063.35,22-04-2024,3077.5,3025,2024-04,3053,993929,ADANIENT,Conglomerate
ADANIENT,3065.1,23-04-2024,3091,3043.1,2024-04,3059,1654272,ADANIENT,Conglomerate
ADANIENT,3043.55,24-04-2024,3087.85,3040,2024-04,3071.95,605917,ADANIENT,Conglomerate
ADANIENT,3115.25,25-04-2024,3120.9,3025.65,2024-04,3050,1515529,ADANIENT,Conglomerate
ADANIENT,3080.4,26-04-2024,3129.9,3066.05,2024-04,3119.9,662764,ADANIENT,Conglomerate
ADANIENT,3081.2,29-04-2024,3110.5,3051.5,2024-04,3110,648544,ADANIENT,Conglomerate
ADANIENT,3054.7,30-04-2024,3108.45,3045,2024-04,3094,804552,ADANIENT,Conglomerate
ADANIENT,3039.6,02-05-2024,3119.85,3015.05,2024-05,3071.95,2219085,ADANIENT,Conglomerate
ADANIENT,2993.25,03-05-2024,3045,2975.1,2024-05,3030,1472168,ADANIENT,Conglomerate
ADANIENT,2874.65,06-05-2024,3000.2,2850,2024-05,2993.25,2377944,ADANIENT,Conglomerate
ADANIENT,2835.95,07-05-2024,2905.35,2822,2024-05,2889.95,1262311,ADANIENT,Conglomerate
ADANIENT,2860.55,08-05-2024,2890.9,2820,2024-05,2850,951411,ADANIENT,Conglomerate
ADANIENT,2766.65,09-05-2024,2883.65,2756,2024-05,2864.8,1485510,ADANIENT,Conglomerate
ADANIENT,2797.25,10-05-2024,2809,2760.45,2024-05,2794.95,2354794,ADANIENT,Conglomerate
ADANIENT,2879.6,13-05-2024,2890,2790.5,2024-05,2803,3784373,ADANIENT,Conglomerate
ADANIENT,3037.55,14-05-2024,3046,2874.55,2024-05,2894.95,5725807,ADANIENT,Conglomerate
ADANIENT,3049.75,15-05-2024,3118.85,3037.6,2024-05,3046.75,1688836,ADANIENT,Conglomerate
ADANIENT,3041.65,16-05-2024,3076.95,2974.95,2024-05,3065,1835312,ADANIENT,Conglomerate
ADANIENT,3060.5,17-05-2024,3091,3015.5,2024-05,3041.05,825436,ADANIENT,Conglomerate
ADANIENT,3059.75,18-05-2024,3074,3055,2024-05,3074,74336,ADANIENT,Conglomerate
ADANIENT,3117.5,21-05-2024,3175,3034.5,2024-05,3067.9,3091659,ADANIENT,Conglomerate
ADANIENT,3140.95,22-05-2024,3145,3073.5,2024-05,3129.95,3371077,ADANIENT,Conglomerate
ADANIENT,3387.3,23-05-2024,3406,3135.55,2024-05,3156.7,6979082,ADANIENT,Conglomerate
ADANIENT,3384.95,24-05-2024,3457.85,3355.6,2024-05,3406,3473668,ADANIENT,Conglomerate
ADANIENT,3289.05,27-05-2024,3358,3267.05,2024-05,3358,2582485,ADANIENT,Conglomerate
ADANIENT,3244.05,28-05-2024,3329.5,3229.05,2024-05,3309.65,1621168,ADANIENT,Conglomerate
ADANIENT,3258.8,29-05-2024,3322.9,3212,2024-05,3250,1910729,ADANIENT,Conglomerate
ADANIENT,3194.25,30-05-2024,3274.3,3174.5,2024-05,3254,1990208,ADANIENT,Conglomerate
ADANIENT,3411.35,31-05-2024,3434.45,3225.25,2024-05,3225.25,6384589,ADANIENT,Conglomerate
ADANIENT,3645.25,03-06-2024,3743.9,3586.05,2024-06,3725,8511359,ADANIENT,Conglomerate
ADANIENT,2941.25,04-06-2024,3520,2733.95,2024-06,3520,20306909,ADANIENT,Conglomerate
ADANIENT,3115.35,05-06-2024,3150,2750,2024-06,3030,8778345,ADANIENT,Conglomerate
ADANIENT,3185.65,06-06-2024,3222.4,3137.15,2024-06,3184,5873271,ADANIENT,Conglomerate
ADANIENT,3219.55,07-06-2024,3233.75,3151.6,2024-06,3170.4,4740455,ADANIENT,Conglomerate
ADANIENT,3220.1,10-06-2024,3284.4,3205.5,2024-06,3267,4935698,ADANIENT,Conglomerate
ADANIENT,3221.25,11-06-2024,3265,3195.05,2024-06,3224,4173692,ADANIENT,Conglomerate
ADANIENT,3219.05,12-06-2024,3245,3208,2024-06,3224.9,3022477,ADANIENT,Conglomerate
ADANIENT,3224.8,13-06-2024,3254,3207.25,2024-06,3230,3202978,ADANIENT,Conglomerate
ADANIENT,3261.75,14-06-2024,3275,3221.1,2024-06,3225,4224855,ADANIENT,Conglomerate
ADANIENT,3309.05,18-06-2024,3345,3287.2,2024-06,3310,1755612,ADANIENT,Conglomerate
ADANIENT,3261.9,19-06-2024,3314,3226.3,2024-06,3314,1419264,ADANIENT,Conglomerate
ADANIENT,3259.45,20-06-2024,3315,3240,2024-06,3263.9,1366545,ADANIENT,Conglomerate
ADANIENT,3189.3,21-06-2024,3277.1,3176.4,2024-06,3265.05,4697655,ADANIENT,Conglomerate
ADANIENT,3194.6,24-06-2024,3214.8,3135,2024-06,3185.75,3261647,ADANIENT,Conglomerate
ADANIENT,3171.1,25-06-2024,3208.45,3156.35,2024-06,3204.75,1694962,ADANIENT,Conglomerate
ADANIENT,3170.5,26-06-2024,3187.7,3163.9,2024-06,3169.05,2142889,ADANIENT,Conglomerate
ADANIENT,3175.15,27-06-2024,3202.25,3150,2024-06,3177,5114980,ADANIENT,Conglomerate
ADANIENT,3177.15,28-06-2024,3211.95,3157,2024-06,3190,960905,ADANIENT,Conglomerate
ADANIENT,3183.8,01-07-2024,3193.15,3157.55,2024-07,3179.95,832170,ADANIENT,Conglomerate
ADANIENT,3153.2,02-07-2024,3207.8,3131.05,2024-07,3179.85,1490844,ADANIENT,Conglomerate
ADANIENT,3190.95,03-07-2024,3194.55,3147.75,2024-07,3158,1152522,ADANIENT,Conglomerate
ADANIENT,3144.25,04-07-2024,3194.45,3138.05,2024-07,3192,1055391,ADANIENT,Conglomerate
ADANIENT,3147.9,05-07-2024,3158.55,3123.95,2024-07,3143.9,663988,ADANIENT,Conglomerate
ADANIENT,3113.6,08-07-2024,3158.2,3075,2024-07,3147.9,1155112,ADANIENT,Conglomerate
ADANIENT,3110.75,09-07-2024,3158,3100.5,2024-07,3115.95,922403,ADANIENT,Conglomerate
ADANIENT,3096,10-07-2024,3127.25,3063.4,2024-07,3120.1,586710,ADANIENT,Conglomerate
ADANIENT,3078.3,11-07-2024,3129.8,3074.1,2024-07,3118.7,899781,ADANIENT,Conglomerate
ADANIENT,3065.45,12-07-2024,3098.8,3058.35,2024-07,3090,756036,ADANIENT,Conglomerate
ADANIENT,3090.4,15-07-2024,3103.5,3058.35,2024-07,3066.1,724174,ADANIENT,Conglomerate
ADANIENT,3109.3,16-07-2024,3137.75,3096.1,2024-07,3110,988357,ADANIENT,Conglomerate
ADANIENT,3092.2,18-07-2024,3111,3057.15,2024-07,3106,1021653,ADANIENT,Conglomerate
ADANIENT,3005.7,19-07-2024,3094.5,3000,2024-07,3092,1026941,ADANIENT,Conglomerate
ADANIENT,3000.85,22-07-2024,3026.9,2972.15,2024-07,3005.7,662085,ADANIENT,Conglomerate
ADANIENT,2995.35,23-07-2024,3038,2886.35,2024-07,3020,1443331,ADANIENT,Conglomerate
ADANIENT,2970.7,24-07-2024,3007.5,2959.3,2024-07,2995.35,693702,ADANIENT,Conglomerate
ADANIENT,2973.5,25-07-2024,3017.65,2945.1,2024-07,2960.7,1105721,ADANIENT,Conglomerate
ADANIENT,3080.5,26-07-2024,3109,2988.1,2024-07,2995,1942427,ADANIENT,Conglomerate
ADANIENT,3089.35,29-07-2024,3120.35,3074,2024-07,3094.3,1037474,ADANIENT,Conglomerate
ADANIENT,3128.75,30-07-2024,3155,3066.65,2024-07,3092,1647048,ADANIENT,Conglomerate
ADANIENT,3169.4,31-07-2024,3197.5,3135,2024-07,3141,2414005,ADANIENT,Conglomerate
ADANIENT,3217.25,01-08-2024,3258,3151.7,2024-08,3180,6149883,ADANIENT,Conglomerate
ADANIENT,3160.9,02-08-2024,3215,3111,2024-08,3200,3360209,ADANIENT,Conglomerate
ADANIENT,3038.2,05-08-2024,3133.05,2996.3,2024-08,3085,2238921,ADANIENT,Conglomerate
ADANIENT,3072.7,06-08-2024,3142.8,3057.25,2024-08,3084,2125201,ADANIENT,Conglomerate
ADANIENT,3185.95,07-08-2024,3190,3112,2024-08,3118,1868169,ADANIENT,Conglomerate
ADANIENT,3167.55,08-08-2024,3242.65,3156.55,2024-08,3190.55,2139376,ADANIENT,Conglomerate
ADANIENT,3187.55,09-08-2024,3219.3,3171.05,2024-08,3209,760165,ADANIENT,Conglomerate
ADANIENT,3151.75,12-08-2024,3169.85,3014,2024-08,3100,10307245,ADANIENT,Conglomerate
ADANIENT,3092.2,13-08-2024,3178.1,3081.75,2024-08,3170.05,2192588,ADANIENT,Conglomerate
ADANIENT,3040.1,14-08-2024,3085.7,3027.75,2024-08,3085.7,1232383,ADANIENT,Conglomerate
ADANIENT,3108.8,16-08-2024,3121.6,3039.35,2024-08,3070,970067,ADANIENT,Conglomerate
ADANIENT,3102.55,19-08-2024,3134.3,3092.95,2024-08,3122.05,557265,ADANIENT,Conglomerate
ADANIENT,3070.65,20-08-2024,3126,3058.85,2024-08,3118.95,662263,ADANIENT,Conglomerate
ADANIENT,3115.7,21-08-2024,3153.3,3068.4,2024-08,3070.65,1379240,ADANIENT,Conglomerate
ADANIENT,3099.05,22-08-2024,3150,3091,2024-08,3130.75,1378912,ADANIENT,Conglomerate
ADANIENT,3076.35,23-08-2024,3123,3067.6,2024-08,3101,1375224,ADANIENT,Conglomerate
ADANIENT,3069,26-08-2024,3090,3055,2024-08,3088,1632446,ADANIENT,Conglomerate
ADANIENT,3067.1,27-08-2024,3095.75,3064,2024-08,3072.2,1310440,ADANIENT,Conglomerate
ADANIENT,3028,28-08-2024,3078,3022.1,2024-08,3078,1569652,ADANIENT,Conglomerate
ADANIENT,3020.15,29-08-2024,3041.95,2981.3,2024-08,3030,1853966,ADANIENT,Conglomerate
ADANIENT,3019.35,30-08-2024,3038.55,3003.3,2024-08,3030,3509174,ADANIENT,Conglomerate
ADANIENT,3042.15,02-09-2024,3059.15,2997.6,2024-09,3021.1,1842658,ADANIENT,Conglomerate
ADANIENT,3036.1,03-09-2024,3053.05,3023.8,2024-09,3037,1371577,ADANIENT,Conglomerate
ADANIENT,3012.35,04-09-2024,3025,2955.2,2024-09,3010,1212270,ADANIENT,Conglomerate
ADANIENT,3015.35,05-09-2024,3037.9,3002,2024-09,3025,734273,ADANIENT,Conglomerate
ADANIENT,2975.45,06-09-2024,3025,2968,2024-09,3019,1251165,ADANIENT,Conglomerate
ADANIENT,2964.15,09-09-2024,2972.5,2927.3,2024-09,2972.1,1523581,ADANIENT,Conglomerate
ADANIENT,2986.4,10-09-2024,3007.4,2947.6,2024-09,2971.6,803782,ADANIENT,Conglomerate
ADANIENT,2937.85,11-09-2024,2992.95,2928,2024-09,2985,888628,ADANIENT,Conglomerate
ADANIENT,2991,12-09-2024,3000,2917.15,2024-09,2950,1314173,ADANIENT,Conglomerate
ADANIENT,2968.35,13-09-2024,3001.95,2956.05,2024-09,2972,815948,ADANIENT,Conglomerate
ADANIENT,2984.9,16-09-2024,3026.4,2972,2024-09,2972,695162,ADANIENT,Conglomerate
ADANIENT,2975.2,17-09-2024,2995.9,2952.5,2024-09,2990.05,698700,ADANIENT,Conglomerate
ADANIENT,2956.3,18-09-2024,2984.75,2935,2024-09,2976,831891,ADANIENT,Conglomerate
ADANIENT,2943.15,19-09-2024,2975.25,2890.35,2024-09,2975.05,1655401,ADANIENT,Conglomerate
ADANIENT,3008.5,20-09-2024,3025,2942.05,2024-09,2948.15,1787210,ADANIENT,Conglomerate
ADANIENT,3043.95,23-09-2024,3070,3015.25,2024-09,3020,897314,ADANIENT,Conglomerate
ADANIENT,3093.9,24-09-2024,3101,3040.25,2024-09,3055,1021918,ADANIENT,Conglomerate
ADANIENT,3105.1,25-09-2024,3123.9,3080.2,2024-09,3108,913008,ADANIENT,Conglomerate
ADANIENT,3122.65,26-09-2024,3148,3085,2024-09,3085,1548019,ADANIENT,Conglomerate
ADANIENT,3130.3,27-09-2024,3179,3116,2024-09,3122,2297441,ADANIENT,Conglomerate
ADANIENT,3135.85,30-09-2024,3209.9,3120.4,2024-09,3129,1607429,ADANIENT,Conglomerate
ADANIENT,3186.1,01-10-2024,3192,3107,2024-10,3136.3,1367116,ADANIENT,Conglomerate
ADANIENT,3116,03-10-2024,3196.35,3084.1,2024-10,3150,1309703,ADANIENT,Conglomerate
ADANIENT,3110.65,04-10-2024,3149.5,3070,2024-10,3119.9,987583,ADANIENT,Conglomerate
ADANIENT,3018,07-10-2024,3128.5,2980.45,2024-10,3110.65,1743454,ADANIENT,Conglomerate
ADANIENT,3160.7,08-10-2024,3170,2994.85,2024-10,3018.5,1776511,ADANIENT,Conglomerate
ADANIENT,3153.75,09-10-2024,3179.95,3134.4,2024-10,3175,897335,ADANIENT,Conglomerate
ADANIENT,3174.2,10-10-2024,3211,3056.1,2024-10,3140,2905725,ADANIENT,Conglomerate
